Section ID,Section,HS2 ID,HS2,Trade Value,Share,Year
2,Vegetable Products,213,"Natural gums, resins & other vegetable extracts",388966.0,0.0007087951801252,2007
2,Vegetable Products,214,"Vegetable plaiting materials & products, n.e.s.",2653100.0,0.0048346243434907,2007
3,Animal and Vegetable Bi-Products,315,"Animal or vegetable fats, oils, & waxes",1806518690.0,3.291937445118924,2007
4,Foodstuffs,416,"Preparations of fish, crustacenas, & molluscs",34855204.0,0.0635150645492955,2007
4,Foodstuffs,417,Sugars & confectioneries,160851099.0,0.2931116953385249,2007
4,Foodstuffs,418,Cocoa & cocoa preparations,349289850.0,0.6364951233441002,2007
4,Foodstuffs,419,"Preparations of cereals, flour, starch or milk",163129308.0,0.2972631727389092,2007
4,Foodstuffs,420,"Preparations of vegetables, fruit, nuts or other plant parts",254005111.0,0.4628620455360407,2007
4,Foodstuffs,421,Miscellaneous edible preparations,72880800.0,0.1328073912981345,2007
4,Foodstuffs,422,"Beverages, spirits, & vinegar",522836023.0,0.9527404788548072,2007
4,Foodstuffs,423,Food residues & wastes; animal fodder,338529676.0,0.61688734408188,2007
4,Foodstuffs,424,Tobacco & substitutes,166727872.0,0.303820673442241,2007
1,Animal Products,101,Live animals,7716558.0,0.010135743988224,2008
1,Animal Products,102,Meat & edible offal,75506352.0,0.0991780342163867,2008
1,Animal Products,103,"Fish, Crustaceans & Molluscs",9279868.0,0.012189160801035,2008
1,Animal Products,104,"Edible products of animal origin, n.e.s.",713557164.0,0.9372615012117108,2008
1,Animal Products,105,"Animal originated products, n.e.s.",12213882.0,0.0160430053210743,2008
2,Vegetable Products,206,"Live trees, plants, bulbs, cut flowers, & ornamental foliage",2262863.0,0.0029722837628415,2008
2,Vegetable Products,207,"Edible vegetables, roots, & tubers",97313942.0,0.1278224310109363,2008
2,Vegetable Products,208,"Edible fruits, nuts & fruit peels",178186075.0,0.2340484499003957,2008
2,Vegetable Products,209,"Coffee, tea, mate & spices",7151158.0,0.0093930877869823,2008
2,Vegetable Products,210,Cereals,4581545932.0,6.017887332284883,2008
2,Vegetable Products,211,Products of the milling industry,226240111.0,0.2971677067629638,2008
2,Vegetable Products,212,"Oils seeds, oleaginous fruits, grains, straw & fodder",1537100048.0,2.0189898878249823,2008
2,Vegetable Products,213,"Natural gums, resins & other vegetable extracts",605340.0,0.0007951176244423,2008
2,Vegetable Products,214,"Vegetable plaiting materials & products, n.e.s.",3738690.0,0.0049107911443591,2008
3,Animal and Vegetable Bi-Products,315,"Animal or vegetable fats, oils, & waxes",2106922412.0,2.767454890001944,2008
4,Foodstuffs,416,"Preparations of fish, crustacenas, & molluscs",39417724.0,0.0517754106251098,2008
4,Foodstuffs,417,Sugars & confectioneries,165930325.0,0.2179504507168637,2008
4,Foodstuffs,418,Cocoa & cocoa preparations,498790436.0,0.6551641500097163,2008
4,Foodstuffs,419,"Preparations of cereals, flour, starch or milk",242478880.0,0.3184974246589363,2008
4,Foodstuffs,420,"Preparations of vegetables, fruit, nuts or other plant parts",201101190.0,0.2641475872490315,2008
4,Foodstuffs,421,Miscellaneous edible preparations,103622464.0,0.136108711491959,2008
4,Foodstuffs,422,"Beverages, spirits, & vinegar",538196422.0,0.7069241427032907,2008
4,Foodstuffs,423,Food residues & wastes; animal fodder,506630846.0,0.6654625743230841,2008
4,Foodstuffs,424,Tobacco & substitutes,213808912.0,0.280839254293525,2008
1,Animal Products,101,Live animals,10054993.0,0.0222646477179564,2009
1,Animal Products,102,Meat & edible offal,80327043.0,0.1778671864436046,2009
1,Animal Products,103,"Fish, Crustaceans & Molluscs",29350488.0,0.0649904257188551,2009
1,Animal Products,104,"Edible products of animal origin, n.e.s.",478535580.0,1.0596154675799343,2009
1,Animal Products,105,"Animal originated products, n.e.s.",8823032.0,0.0195367315804453,2009
2,Vegetable Products,206,"Live trees, plants, bulbs, cut flowers, & ornamental foliage",1866880.0,0.0041338094946161,2009
2,Vegetable Products,207,"Edible vegetables, roots, & tubers",178888719.0,0.3961110971684916,2009
2,Vegetable Products,208,"Edible fruits, nuts & fruit peels",178105269.0,0.3943763134391908,2009
2,Vegetable Products,209,"Coffee, tea, mate & spices",7545481.0,0.0167078660649026,2009
2,Vegetable Products,210,Cereals,3795803113.0,8.405000293651865,2009
2,Vegetable Products,211,Products of the milling industry,141003661.0,0.3122226777390253,2009
2,Vegetable Products,212,"Oils seeds, oleaginous fruits, grains, straw & fodder",1209786369.0,2.6788151239658418,2009
2,Vegetable Products,213,"Natural gums, resins & other vegetable extracts",852245.0,0.0018871156543211,2009
2,Vegetable Products,214,"Vegetable plaiting materials & products, n.e.s.",8277769.0,0.0183293624048888,2009
3,Animal and Vegetable Bi-Products,315,"Animal or vegetable fats, oils, & waxes",1918173310.0,4.247387642053702,2009
4,Foodstuffs,416,"Preparations of fish, crustacenas, & molluscs",46290085.0,0.1024995676634742,2009
4,Foodstuffs,417,Sugars & confectioneries,167924671.0,0.3718335401097483,2009
4,Foodstuffs,418,Cocoa & cocoa preparations,440928792.0,0.976343217999664,2009
4,Foodstuffs,419,"Preparations of cereals, flour, starch or milk",202531921.0,0.4484639494732603,2009
4,Foodstuffs,420,"Preparations of vegetables, fruit, nuts or other plant parts",151121148.0,0.3346257051549572,2009
4,Foodstuffs,421,Miscellaneous edible preparations,89938288.0,0.1991492484058527,2009
4,Foodstuffs,422,"Beverages, spirits, & vinegar",441185090.0,0.9769107355186534,2009
4,Foodstuffs,423,Food residues & wastes; animal fodder,374033554.0,0.8282179126833048,2009
4,Foodstuffs,424,Tobacco & substitutes,205286480.0,0.4545633356939496,2009
1,Animal Products,101,Live animals,4076426.0,0.0070516447625158,2010
1,Animal Products,102,Meat & edible offal,89611176.0,0.1550147555489258,2010
1,Animal Products,103,"Fish, Crustaceans & Molluscs",22534713.0,0.0389818902394518,2010
1,Animal Products,104,"Edible products of animal origin, n.e.s.",643204193.0,1.1126529658079605,2010
1,Animal Products,105,"Animal originated products, n.e.s.",13040478.0,0.0225581964174998,2010
2,Vegetable Products,206,"Live trees, plants, bulbs, cut flowers, & ornamental foliage",2153689.0,0.0037255796516208,2010
2,Vegetable Products,207,"Edible vegetables, roots, & tubers",134082036.0,0.2319431008699436,2010
2,Vegetable Products,208,"Edible fruits, nuts & fruit peels",217986227.0,0.3770855734717471,2010
2,Vegetable Products,209,"Coffee, tea, mate & spices",9941739.0,0.0171978129247653,2010
2,Vegetable Products,210,Cereals,2787517659.0,4.822014259674474,2010
2,Vegetable Products,211,Products of the milling industry,87169117.0,0.1507903362764787,2010
2,Vegetable Products,212,"Oils seeds, oleaginous fruits, grains, straw & fodder",1130491353.0,1.9555913509657483,2010
2,Vegetable Products,213,"Natural gums, resins & other vegetable extracts",1338649.0,0.0023156748606983,2010
2,Vegetable Products,214,"Vegetable plaiting materials & products, n.e.s.",24228648.0,0.0419121600078205,2010
3,Animal and Vegetable Bi-Products,315,"Animal or vegetable fats, oils, & waxes",2710315898.0,4.688466050136843,2010
4,Foodstuffs,416,"Preparations of fish, crustacenas, & molluscs",47653517.0,0.0824338951739857,2010
4,Foodstuffs,417,Sugars & confectioneries,206200594.0,0.3566980827587098,2010
4,Foodstuffs,418,Cocoa & cocoa preparations,579042048.0,1.0016614615488295,2010
4,Foodstuffs,419,"Preparations of cereals, flour, starch or milk",251138445.0,0.434434256957105,2010
4,Foodstuffs,420,"Preparations of vegetables, fruit, nuts or other plant parts",216114665.0,0.3738480339272972,2010
4,Foodstuffs,421,Miscellaneous edible preparations,123384998.0,0.2134387266982714,2010
4,Foodstuffs,422,"Beverages, spirits, & vinegar",429326688.0,0.7426749046452639,2010
4,Foodstuffs,423,Food residues & wastes; animal fodder,509329542.0,0.8810686118768977,2010
4,Foodstuffs,424,Tobacco & substitutes,213652541.0,0.3695889050214212,2010
1,Animal Products,101,Live animals,10655589.0,0.0140665855814949,2011
1,Animal Products,102,Meat & edible offal,197621334.0,0.2608825666455601,2011
1,Animal Products,103,"Fish, Crustaceans & Molluscs",21352944.0,0.0281883070183045,2011
1,Animal Products,104,"Edible products of animal origin, n.e.s.",695593270.0,0.9182619808597088,2011
1,Animal Products,105,"Animal originated products, n.e.s.",9667678.0,0.0127624310548516,2011
2,Vegetable Products,206,"Live trees, plants, bulbs, cut flowers, & ornamental foliage",1863248.0,0.0024596986099547,2011
2,Vegetable Products,207,"Edible vegetables, roots, & tubers",144138995.0,0.1902798154844535,2011
2,Vegetable Products,208,"Edible fruits, nuts & fruit peels",237507498.0,0.3135368253095854,2011
2,Vegetable Products,209,"Coffee, tea, mate & spices",13555844.0,0.0178952510044629,2011
2,Vegetable Products,210,Cereals,3967684079.0,5.237792829433311,2011
2,Vegetable Products,211,Products of the milling industry,113146659.0,0.1493664181382864,2011
2,Vegetable Products,212,"Oils seeds, oleaginous fruits, grains, straw & fodder",1560936391.0,2.0606130108125758,2011
2,Vegetable Products,213,"Natural gums, resins & other vegetable extracts",979907.0,0.0012935883391716,2011
2,Vegetable Products,214,"Vegetable plaiting materials & products, n.e.s.",8353318.0,0.0110273268363149,2011
3,Animal and Vegetable Bi-Products,315,"Animal or vegetable fats, oils, & waxes",3501159289.0,4.621927213330442,2011
4,Foodstuffs,416,"Preparations of fish, crustacenas, & molluscs",49348905.0,0.0651461496436812,2011
4,Foodstuffs,417,Sugars & confectioneries,239039603.0,0.3155593776154539,2011
4,Foodstuffs,418,Cocoa & cocoa preparations,661566136.0,0.8733423060764568,2011
4,Foodstuffs,419,"Preparations of cereals, flour, starch or milk",333908173.0,0.4407966459540735,2011
4,Foodstuffs,420,"Preparations of vegetables, fruit, nuts or other plant parts",229145253.0,0.3024977138211517,2011
4,Foodstuffs,421,Miscellaneous edible preparations,158121204.0,0.2087379166290124,2011
4,Foodstuffs,422,"Beverages, spirits, & vinegar",359200281.0,0.474185096064003,2011
4,Foodstuffs,423,Food residues & wastes; animal fodder,685386140.0,0.9047874120032668,2011
4,Foodstuffs,424,Tobacco & substitutes,221722920.0,0.292699392737366,2011
1,Animal Products,101,Live animals,8328087.0,0.0109436313851033,2012
1,Animal Products,102,Meat & edible offal,315163378.0,0.4141445490322074,2012
1,Animal Products,103,"Fish, Crustaceans & Molluscs",22016861.0,0.0289315434674322,2012
1,Animal Products,104,"Edible products of animal origin, n.e.s.",600880393.0,0.789594720555637,2012
1,Animal Products,105,"Animal originated products, n.e.s.",13150556.0,0.0172806596968978,2012
2,Vegetable Products,206,"Live trees, plants, bulbs, cut flowers, & ornamental foliage",1680503.0,0.0022082868939241,2012
2,Vegetable Products,207,"Edible vegetables, roots, & tubers",157639610.0,0.2071483863618921,2012
2,Vegetable Products,208,"Edible fruits, nuts & fruit peels",216221439.0,0.2841286031200933,2012
2,Vegetable Products,209,"Coffee, tea, mate & spices",13055705.0,0.0171560195027562,2012
2,Vegetable Products,210,Cereals,8020753061.0,10.53977521254561,2012
2,Vegetable Products,211,Products of the milling industry,107532391.0,0.141304341448739,2012
2,Vegetable Products,212,"Oils seeds, oleaginous fruits, grains, straw & fodder",1787788012.0,2.349266163770229,2012
2,Vegetable Products,213,"Natural gums, resins & other vegetable extracts",1044474.0,0.0013725046877301,2012
2,Vegetable Products,214,"Vegetable plaiting materials & products, n.e.s.",12599280.0,0.0165562482761893,2012
3,Animal and Vegetable Bi-Products,315,"Animal or vegetable fats, oils, & waxes",4292012508.0,5.639975037221024,2012
4,Foodstuffs,416,"Preparations of fish, crustacenas, & molluscs",64111884.0,0.0842470576856972,2012
4,Foodstuffs,417,Sugars & confectioneries,348822764.0,0.458375104384584,2012
4,Foodstuffs,418,Cocoa & cocoa preparations,647517614.0,0.8508789693212419,2012
4,Foodstuffs,419,"Preparations of cereals, flour, starch or milk",377716137.0,0.4963428181685896,2012
4,Foodstuffs,420,"Preparations of vegetables, fruit, nuts or other plant parts",316807691.0,0.4163052799844338,2012
4,Foodstuffs,421,Miscellaneous edible preparations,191862144.0,0.2521189536914801,2012
4,Foodstuffs,422,"Beverages, spirits, & vinegar",353598666.0,0.4646509407224343,2012
4,Foodstuffs,423,Food residues & wastes; animal fodder,946700454.0,1.2440240838845686,2012
4,Foodstuffs,424,Tobacco & substitutes,255452996.0,0.3356813424792848,2012
1,Animal Products,101,Live animals,13925996.0,0.0206180163100651,2013
1,Animal Products,102,Meat & edible offal,349015094.0,0.5167313634551464,2013
1,Animal Products,103,"Fish, Crustaceans & Molluscs",22653055.0,0.0335387901492146,2013
1,Animal Products,104,"Edible products of animal origin, n.e.s.",669075435.0,0.9905940107618816,2013
1,Animal Products,105,"Animal originated products, n.e.s.",15534445.0,0.0229993919557214,2013
2,Vegetable Products,206,"Live trees, plants, bulbs, cut flowers, & ornamental foliage",2347523.0,0.0034756054433918,2013
2,Vegetable Products,207,"Edible vegetables, roots, & tubers",138432912.0,0.204955684136762,2013
2,Vegetable Products,208,"Edible fruits, nuts & fruit peels",173470462.0,0.2568302342489925,2013
2,Vegetable Products,209,"Coffee, tea, mate & spices",12952107.0,0.0191761331380325,2013
2,Vegetable Products,210,Cereals,6808324017.0,10.080006889755976,2013
2,Vegetable Products,211,Products of the milling industry,138037894.0,0.2043708435575481,2013
2,Vegetable Products,212,"Oils seeds, oleaginous fruits, grains, straw & fodder",2132622553.0,3.1574363931288456,2013
2,Vegetable Products,213,"Natural gums, resins & other vegetable extracts",854875.0,0.0012656779948139,2013
2,Vegetable Products,214,"Vegetable plaiting materials & products, n.e.s.",58456165.0,0.0865467836838283,2013
3,Animal and Vegetable Bi-Products,315,"Animal or vegetable fats, oils, & waxes",3661318709.0,5.420734636036705,2013
4,Foodstuffs,416,"Preparations of fish, crustacenas, & molluscs",59807811.0,0.0885479518066278,2013
4,Foodstuffs,417,Sugars & confectioneries,272822442.0,0.4039249730437806,2013
4,Foodstuffs,418,Cocoa & cocoa preparations,544733399.0,0.8065004546331347,2013
4,Foodstuffs,419,"Preparations of cereals, flour, starch or milk",413556793.0,0.6122880333451358,2013
4,Foodstuffs,420,"Preparations of vegetables, fruit, nuts or other plant parts",386158862.0,0.5717242569215293,2013
4,Foodstuffs,421,Miscellaneous edible preparations,253738983.0,0.3756711182448521,2013
4,Foodstuffs,422,"Beverages, spirits, & vinegar",397894370.0,0.5890991646373509,2013
4,Foodstuffs,423,Food residues & wastes; animal fodder,986859864.0,1.461087075689283,2013
4,Foodstuffs,424,Tobacco & substitutes,295188947.0,0.4370395139993542,2013
1,Animal Products,101,Live animals,16172480.0,0.0263897391885409,2014
1,Animal Products,102,Meat & edible offal,437483156.0,0.713871118481506,2014
1,Animal Products,103,"Fish, Crustaceans & Molluscs",12003756.0,0.0195873477736799,2014
1,Animal Products,104,"Edible products of animal origin, n.e.s.",551396939.0,0.8997520114150606,2014
1,Animal Products,105,"Animal originated products, n.e.s.",17964767.0,0.0293143361879506,2014
2,Vegetable Products,206,"Live trees, plants, bulbs, cut flowers, & ornamental foliage",1599649.0,0.0026102564296391,2014
2,Vegetable Products,207,"Edible vegetables, roots, & tubers",170260454.0,0.2778256009704496,2014
2,Vegetable Products,208,"Edible fruits, nuts & fruit peels",182941593.0,0.2985182808082751,2014
2,Vegetable Products,209,"Coffee, tea, mate & spices",18213897.0,0.0297208586090042,2014
2,Vegetable Products,210,Cereals,7893598545.0,12.88052338674072,2014
2,Vegetable Products,211,Products of the milling industry,124542034.0,0.2032237353374623,2014
2,Vegetable Products,212,"Oils seeds, oleaginous fruits, grains, straw & fodder",1773559077.0,2.894037369500501,2014
2,Vegetable Products,213,"Natural gums, resins & other vegetable extracts",542290.0,0.0008848915976123,2014
2,Vegetable Products,214,"Vegetable plaiting materials & products, n.e.s.",88848847.99999999,0.1449807281210006,2014
3,Animal and Vegetable Bi-Products,315,"Animal or vegetable fats, oils, & waxes",3931325209.0,6.415011608043191,2014
4,Foodstuffs,416,"Preparations of fish, crustacenas, & molluscs",33281509.0,0.0543077092883144,2014
4,Foodstuffs,417,Sugars & confectioneries,142499243.0,0.2325257386210725,2014
4,Foodstuffs,418,Cocoa & cocoa preparations,312556780.0,0.5100202260760366,2014
4,Foodstuffs,419,"Preparations of cereals, flour, starch or milk",388206972.0,0.6334638065561515,2014
4,Foodstuffs,420,"Preparations of vegetables, fruit, nuts or other plant parts",285407379.0,0.4657186958521554,2014
4,Foodstuffs,421,Miscellaneous edible preparations,216872741.0,0.3538860503827488,2014
4,Foodstuffs,422,"Beverages, spirits, & vinegar",246409263.0,0.4020828088339327,2014
4,Foodstuffs,423,Food residues & wastes; animal fodder,1163386336.0,1.8983768712375777,2014
4,Foodstuffs,424,Tobacco & substitutes,382129215.0,0.6235463157272045,2014
1,Animal Products,101,Live animals,32147178.0,0.07490365270968,2015
1,Animal Products,102,Meat & edible offal,390786296.0,0.910540918997189,2015
1,Animal Products,103,"Fish, Crustaceans & Molluscs",17089003.0,0.03981776396879,2015
1,Animal Products,104,"Edible products of animal origin, n.e.s.",376984689.0,0.8783828621511577,2015
1,Animal Products,105,"Animal originated products, n.e.s.",25304408.0,0.0589598436558272,2015
2,Vegetable Products,206,"Live trees, plants, bulbs, cut flowers, & ornamental foliage",2606283.0,0.0060726984090218,2015
2,Vegetable Products,207,"Edible vegetables, roots, & tubers",109747939.0,0.2557151831012709,2015
2,Vegetable Products,208,"Edible fruits, nuts & fruit peels",192668857.0,0.4489227997772931,2015
2,Vegetable Products,209,"Coffee, tea, mate & spices",10949198.0,0.0255118792835104,2015
2,Vegetable Products,210,Cereals,6897256121.0,16.070762949615634,2015
2,Vegetable Products,211,Products of the milling industry,119757903.0,0.2790386258959199,2015
2,Vegetable Products,212,"Oils seeds, oleaginous fruits, grains, straw & fodder",1653182855.0,3.8519534883129496,2015
2,Vegetable Products,213,"Natural gums, resins & other vegetable extracts",527758.0,0.0012296880910279,2015
2,Vegetable Products,214,"Vegetable plaiting materials & products, n.e.s.",58192729.0,0.1355903763386175,2015
3,Animal and Vegetable Bi-Products,315,"Animal or vegetable fats, oils, & waxes",3427935929.0,7.987168339841536,2015
4,Foodstuffs,416,"Preparations of fish, crustacenas, & molluscs",18007626.0,0.0419581763609174,2015
4,Foodstuffs,417,Sugars & confectioneries,170844914.0,0.3980725183862531,2015
4,Foodstuffs,418,Cocoa & cocoa preparations,183567963.0,0.4277175106684447,2015
4,Foodstuffs,419,"Preparations of cereals, flour, starch or milk",274745631.0,0.6401635418177576,2015
4,Foodstuffs,420,"Preparations of vegetables, fruit, nuts or other plant parts",185732750.0,0.4327615133998331,2015
4,Foodstuffs,421,Miscellaneous edible preparations,119908476.0,0.2793894643956307,2015
4,Foodstuffs,422,"Beverages, spirits, & vinegar",164891642.0,0.3842012598149949,2015
4,Foodstuffs,423,Food residues & wastes; animal fodder,1055955059.0,2.4603991994683225,2015
4,Foodstuffs,424,Tobacco & substitutes,459388097.0,1.070384668808217,2015
1,Animal Products,101,Live animals,35384204.0,0.0868446800263227,2016
1,Animal Products,102,Meat & edible offal,401227063.0,0.9847455068972648,2016
1,Animal Products,103,"Fish, Crustaceans & Molluscs",27155307.0,0.066648212502719,2016
1,Animal Products,104,"Edible products of animal origin, n.e.s.",342434648.0,0.8404492421388496,2016
1,Animal Products,105,"Animal originated products, n.e.s.",12428324.0,0.0305032669674713,2016
2,Vegetable Products,206,"Live trees, plants, bulbs, cut flowers, & ornamental foliage",3974261.0,0.0097541667147887,2016
2,Vegetable Products,207,"Edible vegetables, roots, & tubers",170895489.0,0.4194347302583648,2016
2,Vegetable Products,208,"Edible fruits, nuts & fruit peels",174367557.0,0.4279563472626539,2016
2,Vegetable Products,209,"Coffee, tea, mate & spices",14807826.0,0.0363433613161246,2016
2,Vegetable Products,210,Cereals,6828742170.0,16.76001892640871,2016
2,Vegetable Products,211,Products of the milling industry,143891579.0,0.353158096667579,2016
2,Vegetable Products,212,"Oils seeds, oleaginous fruits, grains, straw & fodder",1675131618.0,4.111333672143261,2016
2,Vegetable Products,213,"Natural gums, resins & other vegetable extracts",495825.0,0.0012169205070729,2016
2,Vegetable Products,214,"Vegetable plaiting materials & products, n.e.s.",28612975.0,0.0702258176692676,2016
3,Animal and Vegetable Bi-Products,315,"Animal or vegetable fats, oils, & waxes",4078563587.0,10.010160174297718,2016
4,Foodstuffs,416,"Preparations of fish, crustacenas, & molluscs",18701154.0,0.0458988913599126,2016
4,Foodstuffs,417,Sugars & confectioneries,348724506.0,0.8558866589427151,2016
4,Foodstuffs,418,Cocoa & cocoa preparations,163645591.0,0.4016410539605038,2016
4,Foodstuffs,419,"Preparations of cereals, flour, starch or milk",217612476.0,0.534093852950764,2016
4,Foodstuffs,420,"Preparations of vegetables, fruit, nuts or other plant parts",143421105.0,0.3520033959997131,2016
4,Foodstuffs,421,Miscellaneous edible preparations,101299853.0,0.2486237452310224,2016
4,Foodstuffs,422,"Beverages, spirits, & vinegar",122631798.0,0.3009794782542697,2016
4,Foodstuffs,423,Food residues & wastes; animal fodder,1051548593.0,2.5808522099639397,2016
4,Foodstuffs,424,Tobacco & substitutes,436407849.0,1.0710909310657593,2016
1,Animal Products,101,Live animals,66869778.0,0.1372761509285479,2017
1,Animal Products,102,Meat & edible offal,545852100.0,1.1205731124793747,2017
1,Animal Products,103,"Fish, Crustaceans & Molluscs",32270875.0,0.0662484853336331,2017
1,Animal Products,104,"Edible products of animal origin, n.e.s.",500733699.0,1.027950097859366,2017
1,Animal Products,105,"Animal originated products, n.e.s.",14429180.0,0.0296214874745835,2017
2,Vegetable Products,206,"Live trees, plants, bulbs, cut flowers, & ornamental foliage",4369091.0,0.0089692535772521,2017
2,Vegetable Products,207,"Edible vegetables, roots, & tubers",336045715.0,0.6898641459708718,2017
2,Vegetable Products,208,"Edible fruits, nuts & fruit peels",215837322.0,0.4430898034518013,2017
2,Vegetable Products,209,"Coffee, tea, mate & spices",15487550.0,0.0317942023272969,2017
2,Vegetable Products,210,Cereals,7043807008.0,14.460145417886258,2017
2,Vegetable Products,211,Products of the milling industry,196472142.0,0.4033352618345329,2017
2,Vegetable Products,212,"Oils seeds, oleaginous fruits, grains, straw & fodder",2149828406.0,4.413356490170126,2017
2,Vegetable Products,213,"Natural gums, resins & other vegetable extracts",634018.0,0.0013015678122845,2017
2,Vegetable Products,214,"Vegetable plaiting materials & products, n.e.s.",25815660.000000004,0.0529966532636025,2017
3,Animal and Vegetable Bi-Products,315,"Animal or vegetable fats, oils, & waxes",4761381982.0,9.774582945220793,2017
4,Foodstuffs,416,"Preparations of fish, crustacenas, & molluscs",23448532.0,0.0481372050896428,2017
4,Foodstuffs,417,Sugars & confectioneries,442035320.0,0.9074489121837516,2017
4,Foodstuffs,418,Cocoa & cocoa preparations,182080400.0,0.3737906303731167,2017
4,Foodstuffs,419,"Preparations of cereals, flour, starch or milk",305127967.0,0.6263934785369405,2017
4,Foodstuffs,420,"Preparations of vegetables, fruit, nuts or other plant parts",179100797.0,0.3676738397485814,2017
4,Foodstuffs,421,Miscellaneous edible preparations,127341928.0,0.2614186894363591,2017
4,Foodstuffs,422,"Beverages, spirits, & vinegar",151056106.0,0.3101012359564694,2017
4,Foodstuffs,423,Food residues & wastes; animal fodder,1139579702.0,2.339429258563736,2017
4,Foodstuffs,424,Tobacco & substitutes,487967678.0,1.0017428891924998,2017
1,Animal Products,101,Live animals,56026079.0,0.104512719362945,2018
1,Animal Products,102,Meat & edible offal,673011790.0,1.2554562730728187,2018
1,Animal Products,103,"Fish, Crustaceans & Molluscs",32135113.0,0.0599457985747231,2018
1,Animal Products,104,"Edible products of animal origin, n.e.s.",497471519.0,0.927998214122837,2018
1,Animal Products,105,"Animal originated products, n.e.s.",23015563.0,0.0429339179134627,2018
2,Vegetable Products,206,"Live trees, plants, bulbs, cut flowers, & ornamental foliage",4694806.0,0.0087578311868205,2018
2,Vegetable Products,207,"Edible vegetables, roots, & tubers",258140233.0,0.4815424925205679,2018
2,Vegetable Products,208,"Edible fruits, nuts & fruit peels",257195506.0,0.4797801705878551,2018
2,Vegetable Products,209,"Coffee, tea, mate & spices",12421051.0,0.0231705991303769,2018
2,Vegetable Products,210,Cereals,7796427315.0,14.54368812791975,2018
2,Vegetable Products,211,Products of the milling industry,196562219.0,0.366673027960867,2018
2,Vegetable Products,212,"Oils seeds, oleaginous fruits, grains, straw & fodder",2056668690.0,3.836571137175704,2018
2,Vegetable Products,213,"Natural gums, resins & other vegetable extracts",1170620.0,0.0021837094746653,2018
2,Vegetable Products,214,"Vegetable plaiting materials & products, n.e.s.",36493243.0,0.068075584306065,2018
3,Animal and Vegetable Bi-Products,315,"Animal or vegetable fats, oils, & waxes",4601998649.0,8.584705585261272,2018
4,Foodstuffs,416,"Preparations of fish, crustacenas, & molluscs",23198889.0,0.0432758997035847,2018
4,Foodstuffs,417,Sugars & confectioneries,376135269.0,0.7016539531796049,2018
4,Foodstuffs,418,Cocoa & cocoa preparations,203642636.0,0.3798810490842732,2018
4,Foodstuffs,419,"Preparations of cereals, flour, starch or milk",279854468.0,0.5220488743563562,2018
4,Foodstuffs,420,"Preparations of vegetables, fruit, nuts or other plant parts",176101597.0,0.3285051732181266,2018
4,Foodstuffs,421,Miscellaneous edible preparations,138408712.0,0.2581917409326946,2018
4,Foodstuffs,422,"Beverages, spirits, & vinegar",184209384.0,0.3436296809921854,2018
4,Foodstuffs,423,Food residues & wastes; animal fodder,1337526587.0,2.4950620018868124,2018
4,Foodstuffs,424,Tobacco & substitutes,556762580.0,1.038601528322716,2018
1,Animal Products,101,Live animals,69177934.0,0.1232222519950814,2019
1,Animal Products,102,Meat & edible offal,733219243.0,1.3060367823154255,2019
1,Animal Products,103,"Fish, Crustaceans & Molluscs",38172149.0,0.0679936200938264,2019
1,Animal Products,104,"Edible products of animal origin, n.e.s.",474417723.0,0.8450501024566413,2019
1,Animal Products,105,"Animal originated products, n.e.s.",23890984.0,0.0425554895995948,2019
2,Vegetable Products,206,"Live trees, plants, bulbs, cut flowers, & ornamental foliage",7501839.0,0.0133625484635683,2019
2,Vegetable Products,207,"Edible vegetables, roots, & tubers",196033414.0,0.3491818466183759,2019
2,Vegetable Products,208,"Edible fruits, nuts & fruit peels",284092931.0,0.5060366609633542,2019
2,Vegetable Products,209,"Coffee, tea, mate & spices",12138980.0,0.021622392662424,2019
2,Vegetable Products,210,Cereals,10877013357.0,19.374531781046265,2019
2,Vegetable Products,211,Products of the milling industry,244049899.0,0.434710556027189,2019
2,Vegetable Products,212,"Oils seeds, oleaginous fruits, grains, straw & fodder",2666645368.0,4.7499257135550295,2019
2,Vegetable Products,213,"Natural gums, resins & other vegetable extracts",997193.0,0.0017762364388293,2019
2,Vegetable Products,214,"Vegetable plaiting materials & products, n.e.s.",53260375.00000001,0.0948693169935161,2019
3,Animal and Vegetable Bi-Products,315,"Animal or vegetable fats, oils, & waxes",4842755128.0,8.626091561694933,2019
4,Foodstuffs,416,"Preparations of fish, crustacenas, & molluscs",43733428.0,0.0778995725085509,2019
4,Foodstuffs,417,Sugars & confectioneries,265569738.0,0.4730424759158572,2019
4,Foodstuffs,418,Cocoa & cocoa preparations,208285854.0,0.3710063383592628,2019
4,Foodstuffs,419,"Preparations of cereals, flour, starch or milk",278636538.0,0.4963175353064619,2019
4,Foodstuffs,420,"Preparations of vegetables, fruit, nuts or other plant parts",199691558.0,0.3556978657553784,2019
4,Foodstuffs,421,Miscellaneous edible preparations,151152361.0,0.2692380827214863,2019
4,Foodstuffs,422,"Beverages, spirits, & vinegar",175891196.0,0.3133037953580439,2019
4,Foodstuffs,423,Food residues & wastes; animal fodder,1623135471.0,2.8911879332753307,2019
4,Foodstuffs,424,Tobacco & substitutes,600711460.0,1.0700091000181258,2019
1,Animal Products,101,Live animals,59375013.0,0.1100675828166935,2020
1,Animal Products,102,Meat & edible offal,674584656.0,1.2505243997361437,2020
